"IEU","LOCALIDAD","SIGLAS","ESTADO_IEU","CARRERA","ESTADO_CARRERA","TITULO"
"Universidad Politécnica Territorial del estado Mérida ""Kléber Ramírez""","Tucaní","UPTMKR","1","PNF en Contaduría Pública","1",
"Universidad Politécnica Territorial del estado Mérida ""Kléber Ramírez""","Tucaní","UPTMKR","1","PNF en Contaduría Pública","1",
"Universidad Politécnica Territorial del estado Mérida ""Kléber Ramírez""","Tucaní","UPTMKR","1","PNF en Contaduría Pública","0",
"Universidad Politécnica Territorial del estado Portuguesa ""Juan de Jesús Montilla""","Acarigua","UPTPJJM","1","PNF en Agroalimentación","1","Ingeniero en Agroalimentación"
"Universidad Politécnica Territorial del estado Portuguesa ""Juan de Jesús Montilla""","Acarigua","UPTPJJM","1","PNF en Agroalimentación","1","Técnico Superior Universitario en Agroalimentación"
"Universidad Politécnica Territorial del estado Portuguesa ""Juan de Jesús Montilla""","Acarigua","UPTPJJM","1","PNF en Administración","1","Licenciado en Administración"
"Universidad Politécnica Territorial del estado Portuguesa ""Juan de Jesús Montilla""","Acarigua","UPTPJJM","1","PNF en Administración","1","Técnico Superior Universitario en Administración"
"Universidad Politécnica Territorial del estado Portuguesa ""Juan de Jesús Montilla""","Acarigua","UPTPJJM","1","PNF en Informática","1","Ingeniero en Informática"
"Universidad Politécnica Territorial del estado Portuguesa ""Juan de Jesús Montilla""","Acarigua","UPTPJJM","1","PNF en Informática","1","Técnico Superior en Informática"
"Universidad Politécnica Territorial del estado Portuguesa ""Juan de Jesús Montilla""","Acarigua","UPTPJJM","1","PNF en Mecánica ","1","Ingeniero en Mecánica"
"Universidad Politécnica Territorial del estado Portuguesa ""Juan de Jesús Montilla""","Acarigua","UPTPJJM","1","PNF en Mecánica ","1","Técnico Superior Universitario en Mecánica"
"Universidad Politécnica Territorial del estado Portuguesa ""Juan de Jesús Montilla""","Acarigua","UPTPJJM","1","PNF en Electricidad","1","Ingeniero Electricista"
"Universidad Politécnica Territorial del estado Portuguesa ""Juan de Jesús Montilla""","Acarigua","UPTPJJM","1","PNF en Electricidad","1","Técnico Superior Universitario en Electricidad"
"Universidad Politécnica Territorial del estado Portuguesa ""Juan de Jesús Montilla""","Acarigua","UPTPJJM","1","PNF en Ingeniería de Mantenimiento","1","Ingeniero en Mantenimiento"
"Universidad Politécnica Territorial del estado Portuguesa ""Juan de Jesús Montilla""","Acarigua","UPTPJJM","1","PNF en Ingeniería de Mantenimiento","1","Técnico Superior Universitario en Mantenimiento"
"Universidad Politécnica Territorial del estado Portuguesa ""Juan de Jesús Montilla""","Acarigua","UPTPJJM","1","PNF en Sistemas e Informática","1","Ingeniero en Sistemas"
"Universidad Politécnica Territorial del estado Portuguesa ""Juan de Jesús Montilla""","Acarigua","UPTPJJM","1","PNF en Seguridad Alimentaria y Cultura Nutricional","1",
"Universidad Politécnica Territorial del estado Portuguesa ""Juan de Jesús Montilla""","Acarigua","UPTPJJM","1","PNF en Medicina Veterinaria","1",
"Universidad Politécnica Territorial del estado Portuguesa ""Juan de Jesús Montilla""","Acarigua","UPTPJJM","1","PNF en Distribución y Logística","1",
"Universidad Politécnica Territorial del estado Portuguesa ""Juan de Jesús Montilla""","Acarigua","UPTPJJM","1","PNF en Distribución y Logística","1",
"Universidad Politécnica Territorial del estado Portuguesa ""Juan de Jesús Montilla""","Guanare","UPTPJJM","1","PNF en Administración","1",
"Universidad Politécnica Territorial del estado Portuguesa ""Juan de Jesús Montilla""","Guanare","UPTPJJM","1","PNF en Administración","1",
"Universidad Politécnica Territorial del estado Portuguesa ""Juan de Jesús Montilla""","Guanare","UPTPJJM","1","PNF en Agroalimentación","1",
"Universidad Politécnica Territorial del estado Portuguesa ""Juan de Jesús Montilla""","Guanare","UPTPJJM","1","PNF en Agroalimentación","1",
"Universidad Politécnica Territorial del estado Portuguesa ""Juan de Jesús Montilla""","Guanare","UPTPJJM","1","PNF en Informática","1",
"Universidad Politécnica Territorial del estado Portuguesa ""Juan de Jesús Montilla""","Guanare","UPTPJJM","1","PNF en Informática","1",
"Universidad Politécnica Territorial del estado Portuguesa ""Juan de Jesús Montilla""","Guanare","UPTPJJM","1","PNF en Mecánica ","1",
"Universidad Politécnica Territorial del estado Portuguesa ""Juan de Jesús Montilla""","Guanare","UPTPJJM","1","PNF en Mecánica ","1",
"Universidad Politécnica Territorial del estado Portuguesa ""Juan de Jesús Montilla""","Guanare","UPTPJJM","1","PNF en Electricidad","1",
"Universidad Politécnica Territorial del estado Portuguesa ""Juan de Jesús Montilla""","Guanare","UPTPJJM","1","PNF en Electricidad","1",
"Universidad Politécnica Territorial del estado Portuguesa ""Juan de Jesús Montilla""","Guanare","UPTPJJM","1","PNF en Seguridad Alimentaria y Cultura Nutricional","1",
"Universidad Politécnica Territorial del estado Portuguesa ""Juan de Jesús Montilla""","Guanare","UPTPJJM","1","PNF en Distribución y Logística","1",
"Universidad Politécnica Territorial del estado Portuguesa ""Juan de Jesús Montilla""","Guanare","UPTPJJM","1","PNF en Distribución y Logística","1",
"Universidad Politécnica Territorial del estado Portuguesa ""Juan de Jesús Montilla""","Turén","UPTPJJM","1","PNF en Administración","1",
"Universidad Politécnica Territorial del estado Portuguesa ""Juan de Jesús Montilla""","Turén","UPTPJJM","1","PNF en Administración","1",
"Universidad Politécnica Territorial del estado Portuguesa ""Juan de Jesús Montilla""","Turén","UPTPJJM","1","PNF en Agroalimentación","1",
"Universidad Politécnica Territorial del estado Portuguesa ""Juan de Jesús Montilla""","Turén","UPTPJJM","1","PNF en Agroalimentación","1",
"Universidad Politécnica Territorial del estado Portuguesa ""Juan de Jesús Montilla""","Turén","UPTPJJM","1","PNF en Informática","1",
"Universidad Politécnica Territorial del estado Portuguesa ""Juan de Jesús Montilla""","Turén","UPTPJJM","1","PNF en Informática","1",
"Universidad Politécnica Territorial del estado Portuguesa ""Juan de Jesús Montilla""","Turén","UPTPJJM","1","PNF en Seguridad Alimentaria y Cultura Nutricional","1",
"Universidad Politécnica Territorial del estado Portuguesa ""Juan de Jesús Montilla""","Turén","UPTPJJM","1","PNF en Distribución y Logística","1",
